PROVIDER NPI,PROVIDER CCN,PROVIDER / ORG NAME,PROVIDER STATE,PROVIDER CITY,PROVIDER  ADDRESS,PROVIDER ZIP 5 CD,PROVIDER ZIP 4 CD,PROVIDER PHONE NUM,PROVIDER PHONE EXT,PROGRAM YEAR,CALC PAYMENT  AMT ($)
1730123175,420023,"ST. FRANCIS HOSPITAL, INC.",South Carolina,Greenville,1 Saint Francis Dr,29601,3955,(864) 282-4915,,2011,"2,466,308.40"
1730123175,420023,"ST. FRANCIS HOSPITAL, INC.",South Carolina,Greenville,1 Saint Francis Dr,29601,3955,(864) 282-4915,,2012,"2,325,526.50"
1457309247,420068,The Regional Medical Center of Orangeburg and Calhoun Counties,South Carolina,Orangeburg,3000 St. Matthews Road,29118,1442,(803) 395-4458,,2012,"1,886,616.40"
1366496937,420079,Trident Medical Center LLC,South Carolina,Charleston,9330 Medical Plaza Dr,29406,9104,(843) 797-7000,,2011,"3,532,950.52"
1366496937,420079,Trident Medical Center LLC,South Carolina,Charleston,9330 Medical Plaza Dr,29406,9104,(843) 797-7000,,2012,"2,415,001.10"
1326043548,420070,TUOMEY,South Carolina,Sumter,129 N. Washington Street,29150,4949,(803) 774-9000,,2013,"2,188,053.64"
1982800397,420103,VILLAGE HOSPITAL,South Carolina,Greer,250 Westmoreland Rd,29651,9013,(864) 530-6000,,2012,"1,058,428.00"
1972503910,420098,WACCAMAW COMMUNITY HOSPITAL,South Carolina,Murrells Inlet,4070 Highway 17,29576,5033,(843) 652-1000,,2012,"2,273,623.40"
1568598530,420039,WALLACE THOMSON HOSPITAL,South Carolina,Union,322 W South St,29379,2839,(864) 301-2000,,2012,"1,259,415.82"
1376597997,420030,"Walterboro Community Hospital, Inc.",South Carolina,Walterboro,501 Robertson Blvd,29488,2787,(843) 782-2604,,2011,"1,635,248.52"
1376597997,420030,"Walterboro Community Hospital, Inc.",South Carolina,Walterboro,501 Robertson Blvd,29488,2787,(843) 782-2604,,2012,"1,069,759.20"
1568460772,430016,AVERA MCKENNAN,South Dakota,Sioux Falls,"1325 South Cliff Avenue, PO Box 5045",57105,1007,(605) 322-6344,,2012,"2,433,955.02"
1154324507,430013,Avera Queen of Peace,South Dakota,Mitchell,525 N Foster St,57301,2966,(605) 995-2000,,2012,"1,369,518.00"
1457309270,430014,Avera St. Luke's,South Dakota,Aberdeen,305 S State St,57401,4527,(605) 622-2569,,2012,"1,915,744.00"
1679535132,430091,"Black Hills Surgical Hospital, LLP",South Dakota,Rapid City,216 Anamaria Drive,57701,7366,(605) 721-4900,,2011,"1,078,669.68"
1679535132,430091,"Black Hills Surgical Hospital, LLP",South Dakota,Rapid City,216 Anamaria Drive,57701,7366,(605) 721-4900,,2012,"757,241.60"
1275515579,430008,City of Brookings,South Dakota,Brookings,300 22nd Ave,57006,2480,(606) 696-9000,,2012,"1,320,600.00"
1902849516,431309,COMMUNITY MEMORIAL HOSPITAL,South Dakota,BURKE,809 JACKSON ST,57523,319,(605) 775-2631,103,2012,"137,803.00"
1558395848,430083,EAGLE BUTTE INDIAN HEALTH SERVICE HOSPITAL,South Dakota,Eagle Butte,317 Main St.,57625,1012,(605) 964-3020,103,2013,"358,400.00"
1245212877,431301,Faulkton Area Medical Center,South Dakota,Faulkton,"1300 Oak Street, PO Box 100",57438,100,(605) 598-6262,1016,2012,"324,857.70"
1023003969,430095,Heart Hospital of South Dakota LLC,South Dakota,Sioux Falls,4500 W 69th St,57108,8148,(605) 977-7000,,2012,"1,498,957.64"
1154312429,431335,HURON REGIONAL MEDICAL CENTER INC,South Dakota,Huron,172 4th St SE,57350,2510,(605) 353-6545,,2012,"342,140.24"
1588644058,431300,Madison Community Hospital,South Dakota,Madison,917 N Washington Ave,57042,1634,(605) 256-6551,,2012,"132,556.47"
1497786412,430081,PINE RIDGE INDIAN HEALTH SERVICE HOSPITAL,South Dakota,Pine Ridge,East Highway 18,57770,9998,(605) 867-3143,,2013,"305,804.10"
1598713281,431328,PIoneer Memorial Hospital & Health Services,South Dakota,Viborg,315 N Washington St,57070,368,(605) 326-5161,,2012,"145,575.00"
1659316214,,PRAIRIE LAKES HEALTH CARE SYSTEMS INC,South Dakota,Watertown,401 9th Ave NW,57201,1548,(605) 882-7000,,2012,"1,688,392.08"
1316900327,430082,RAPID CITY INDIAN HEALTH SERVICE HOSPITAL,South Dakota,Rapid City,3200 Canyon Lake Dr,57702,8114,(605) 355-2486,,2013,"2,000,000.00"
1437122009,430077,RAPID CITY REGIONAL HOSPITAL INC,South Dakota,Rapid City,353 Fairmont Blvd,57701,7375,(605) 719-1000,,2012,"2,585,184.00"
1033183942,430048,REGIONAL HEALTH NETWORK INC,South Dakota,Spearfish,1440 N Main St,57783,1505,(605) 644-4000,,2012,"1,234,054.08"
1609823749,430094,"Regional Health Physicians, Inc.",South Dakota,Spearfish,1316 N 10th St,57783,1530,(605) 642-3113,110,2012,"886,400.00"
1194757369,430084,Rosebud Indian Health Service,South Dakota,Rosebud,400 Soldier Creek Road,57570,400,(605) 747-3211,,2012,"343,800.00"
1770693954,430012,SACRED HEART HEALTH SERVICES,South Dakota,Yankton,501 Summit St,57078,3855,(605) 668-8707,,2012,"1,415,663.92"
1407819253,430093,SAME DAY SURGERY CENTER LLC,South Dakota,Rapid City,651 Cathedral Dr,57701,7368,(605) 719-5000,,2012,"343,400.00"
1134140825,431329,SANFORD HEALTH NETWORK,South Dakota,Chamberlain,300 S Byron Blvd,57325,9741,(605) 234-5511,,2012,"29,194.39"
1790721280,431336,SANFORD HEALTH NETWORK,South Dakota,VERMILLION,20 S PLUM,57069,3346,(605) 624-2611,,2012,"5,608.92"
1831103449,431311,SANFORD HEALTH NETWORK,South Dakota,Webster,1401 W 1st St,57274,1054,(605) 345-3336,,2012,"28,563.00"
1851305296,431307,SANFORD HEALTH NETWORK,South Dakota,Clear Lake,701 3rd Ave S,57226,2016,(605) 223-7277,,2012,"43,726.55"
1821017880,430027,SANFORD MEDICAL CENTER,South Dakota,Sioux Falls,1305 W 18th St,57105,401,(605) 333-1000,,2012,"2,546,805.96"
1316946809,430090,"SIOUX FALLS SPECIALTY HOSPITAL, LLP",South Dakota,Sioux Falls,910 E 20th St,57105,1012,(605) 334-6730,,2013,"890,232.00"
1356443725,431330,ST BENEDICT HEALTH CENTER,South Dakota,Parkston,401 W Glynn Dr,57366,9605,(605) 928-3311,262,2012,"35,651.29"
1730123522,431327,"St. Michael's Hospital, Inc.",South Dakota,Tyndall,410 West 16th Ave.,57066,2318,(605) 589-3341,332,2012,"65,719.00"
1326030974,431315,Wagner Community Memorial Hospital,South Dakota,Wagner,513 3rd St SW,57380,9675,(605) 384-3611,312,2012,"148,077.74"
1538233549,431334,WINNER REGIONAL HEALTHCARE CENTER,South Dakota,Winner,745 E 8th St,57580,2677,(605) 842-7100,,2012,"468,394.29"
1952326977,440183,"AMISUB (SFH), INC.",Tennessee,Memphis,5959 Park Ave,38119,5200,(901) 765-1000,,2013,"2,425,100.79"
1669567319,440068,Athens Regional Medical Center LLC,Tennessee,Athens,1114 W Madison Ave,37303,4150,(423) 745-1411,,2012,"1,431,579.24"
1336119627,440218,BAPTIST WOMEN'S HEALTH CENTER LLC,Tennessee,Nashville,"2011 Murphy Avenue, Suite 400",37203,2023,(615) 341-7500,7528,2013,"788,312.00"
1619939071,440011,"BLOUNT MEMORIAL HOSPITAL, INC",Tennessee,Maryville,907 E Lamar Alexander Pkwy,37804,5015,(865) 977-5685,,2013,"2,017,736.28"
1518957950,440181,"BOLIVAR GENERAL HOSPITAL, INC.",Tennessee,Bolivar,650 Nuckolls Rd,38008,1532,(731) 659-0218,,2013,"1,609,160.00"
1053382960,440174,Brownsville Hospital Corporation,Tennessee,Brownsville,2545 N Washington Ave,38012,1610,(731) 772-4110,,2012,"1,371,000.00"
1659347920,441316,"CAMDEN GENERAL HOSPITAL, INC.",Tennessee,Camden,175 Hospital Dr,38320,1617,(731) 584-0109,,2013,"376,370.96"
1114972007,440200,"Cannon County Hospital, LLC",Tennessee,Smithville,"520 W Main St, P.O. 640",37166,1138,(615) 215-5300,,2012,"1,505,000.00"
1700983236,440148,"Cannon County Hospital, LLC",Tennessee,Smithville,"520 W Main St, P.O. 640",37166,1138,(615) 215-5300,,2012,"1,397,600.00"
1871530832,440046,Central Tennessee Hospital Corporation,Tennessee,Dickson,111 Highway 70 E,37055,2080,(615) 446-0446,,2011,"1,836,394.56"
1871530832,440046,Central Tennessee Hospital Corporation,Tennessee,Dickson,111 Highway 70 E,37055,2080,(615) 446-0446,,2012,"1,339,661.55"
1639264575,440104,Chattanooga Hamilton County Hospital Authority,Tennessee,Chattanooga,975 E Third Street,37403,,(423) 778-4780,,2012,"2,222,562.78"
1942205166,440057,Claiborne County Hospital Claiborne County Ambulance,Tennessee,Tazewell,1850 Old Knoxville Rd,37879,3625,(423) 526-2374,,2012,"1,631,805.12"
1285689794,440035,Clarksville Health System GP,Tennessee,Clarksville,651 Dunlop Ln,37040,5015,(931) 502-1000,,2012,"2,101,583.52"
1013969179,440007,Coffee Medical Group LLC,Tennessee,Manchester,1001 McArthur St,37355,,(931) 728-3586,,2011,"1,231,979.00"
1013969179,440007,Coffee Medical Group LLC,Tennessee,Manchester,1001 McArthur St,37355,,(931) 728-3586,,2012,"865,860.93"
1275531956,440059,COOKEVILLE REGIONAL MEDICAL CENTER,Tennessee,Cookeville,"1 Medical Center Blvd, Information Systems",38501,1760,(931) 783-2060,,2013,"2,851,088.52"
1871596403,440009,"Cumberland Medical Center, Inc.",Tennessee,Crossville,421 S Main St,38555,5048,(931) 484-9511,,2012,"2,095,079.04"
1568537348,440141,CUMBERLAND RIVER HOSPITAL INC,Tennessee,Celina,100 Old Jefferson St.,38551,,(931) 243-3581,140,2012,"1,586,000.00"
1104804566,440070,Decatur County General Hospital,Tennessee,Parsons,969 Tennessee Ave S,38363,3700,(731) 847-3031,1291,2011,"1,697,800.00"
1104804566,440070,Decatur County General Hospital,Tennessee,Parsons,969 Tennessee Ave S,38363,3700,(731) 847-3031,1291,2012,"1,182,450.00"
1437188216,440159,"DMC-Memphis, Inc.",Tennessee,Memphis,3000 Getwell Rd,38118,2205,(901) 369-8501,,2011,"786,311.20"
1437188216,440159,"DMC-Memphis, Inc.",Tennessee,Memphis,3000 Getwell Rd,38118,2205,(901) 369-8501,,2012,"659,641.23"
1043282338,440072,Dyersburg Hospital Corporation,Tennessee,Dyersburg,400 E Tickle St,38024,3120,(731) 288-3606,,2012,"1,800,038.70"
1609860659,440110,FORT LOUDOUN MEDICAL CENTER,Tennessee,Lenoir City,550 Fort Loudoun Medical Center Dr,37772,5673,(865) 458-8222,,2013,"1,430,017.29"
1942294814,440125,FORT SANDERS REGIONAL MEDICAL CENTER,Tennessee,Knoxville,1901 W Clinch Ave,37916,2307,(865) 374-6864,,2013,"2,445,434.59"
1740270511,440047,GIBSON GENERAL HEALTHCARE CORPORATION,Tennessee,Trenton,200 Hospital Dr,38382,3322,(731) 855-7904,,2013,"1,568,588.00"
1699754812,440109,HARDIN COUNTY GENERAL HOSPITAL,Tennessee,Savannah,935 Wayne Road,38372,1937,(731) 926-8000,,2012,"1,179,801.00"
1023055126,440161,"HCA Health Services of Tennessee, Inc.",Tennessee,Nashville,2300 Patterson St,37203,1538,(615) 342-1000,,2011,"2,676,968.56"
1720032345,440197,"HCA Health Services of Tennessee, Inc.",Tennessee,Nashville,391 Wallace Road,37211,4851,(615) 781-4000,,2011,"1,395,725.50"
1982650024,440150,"HCA Health Services of Tennessee, Inc.",Tennessee,Hermitage,5655 Frist Blvd.,37076,2053,(615) 316-3000,,2011,"1,946,945.00"
1992776405,440227,"HCA Health Services of Tennessee, Inc.",Tennessee,Smyrna,200 Stonecrest Blvd,37167,6810,(615) 768-2000,,2011,"1,176,822.80"
1023055126,440161,"HCA Health Services of Tennessee, Inc.",Tennessee,Nashville,2300 Patterson St,37203,1538,(615) 342-1000,,2012,"2,142,143.19"
1720032345,440197,"HCA Health Services of Tennessee, Inc.",Tennessee,Nashville,391 Wallace Road,37211,4851,(615) 781-4000,,2012,"1,022,685.74"
1982650024,440150,"HCA Health Services of Tennessee, Inc.",Tennessee,Hermitage,5655 Frist Blvd.,37076,2053,(615) 316-3000,,2012,"1,552,460.27"
1992776405,440227,"HCA Health Services of Tennessee, Inc.",Tennessee,Smyrna,200 Stonecrest Blvd,37167,6810,(615) 768-2000,,2012,"896,254.61"
1538114434,440194,Hendersonville Hospital Corporation,Tennessee,Hendersonville,355 New Shackle Island Rd,37075,2300,(615) 338-1000,,2011,"1,621,604.16"
1538114434,440194,Hendersonville Hospital Corporation,Tennessee,Hendersonville,355 New Shackle Island Rd,37075,2300,(615) 338-1000,,2012,"1,204,291.13"
1497750244,440132,Henry County General Hospital,Tennessee,Paris,301 Tyson Ave,38242,4544,(731) 642-1220,,2012,"1,594,468.80"
1841388519,440020,HILLSIDE HOSPITAL LLC,Tennessee,Pulaski,1265 E College St,38478,4541,(931) 363-7531,,2013,"1,269,150.72"
1093760712,440083,HMA Fentress County General Hospital Inc,Tennessee,Jamestown,436 Central Ave W,38556,3031,(931) 879-8171,,2012,"1,305,736.74"
1689645004,440067,"HOSPITAL OF MORRISTOWN, INC",Tennessee,Morristown,726 McFarland St,37814,3989,(423) 586-2302,,2013,"1,432,437.36"
1295780476,440006,HTI Memorial Hospital Corporation,Tennessee,Nashville,3441 Dickerson Pike,37207,2539,(615) 769-2000,,2011,"1,979,361.48"
1295780476,440006,HTI Memorial Hospital Corporation,Tennessee,Nashville,3441 Dickerson Pike,37207,2539,(615) 769-2000,,2012,"1,500,271.50"
1407846280,440115,"HUMBOLDT GENERAL HOSPITAL, INC.",Tennessee,Humboldt,3525 Chere Carol Rd,38343,3638,(731) 824-5556,,2013,"1,579,564.00"
1235387044,441303,"HUMPHREYS COUNTY COMMUNITY HEALTH SERVICES, INC.",Tennessee,Waverly,451 Highway 13 S,37185,2109,(931) 296-4203,,2012,"498,530.80"
1093705428,440002,Jackson Madison County General Hospital,Tennessee,Jackson,620 Skyline Dr,38301,3923,(731) 660-1199,,2012,"3,751,410.78"
1023089984,440189,Jackson Tennessee Hospital Company LLC,Tennessee,Jackson,367 Hospital Blvd,38305,2080,(731) 661-2000,,2012,"1,926,659.00"
1588679898,440180,JELLICO COMMUNITY HOSPITAL,Tennessee,Jellico,188 Hospital Ln,37762,4400,(423) 784-7252,1198,2011,"1,174,291.20"
1588679898,440180,JELLICO COMMUNITY HOSPITAL,Tennessee,Jellico,188 Hospital Ln,37762,4400,(423) 784-7252,1198,2012,"1,001,472.75"
1881669778,440025,"Laughlin Memorial Hospital, Inc.",Tennessee,Greeneville,1420 Tusculum Blvd,37745,4279,(423) 787-5000,5077,2012,"1,691,065.76"
1306889597,440193,Lebanon HMA LLC,Tennessee,Lebanon,1411 W Baddour Pkwy,37087,2513,(615) 443-2500,,2012,"1,412,110.10"
1528052578,440081,LECONTE MEDICAL CENTER,Tennessee,Sevierville,742 Middle Creek Rd,37862,5019,(865) 446-7000,,2013,"1,466,707.98"
1255302923,440008,LEXINGTON HOSPITAL CORPORATION,Tennessee,Lexington,200 West Church Street,38351,2014,(731) 968-3646,,2013,"1,549,000.00"
1629024914,440102,LINCOLN MEDICAL CENTER,Tennessee,Fayetteville,106 Medical Center Blvd,37334,2684,(931) 438-1100,7471,2012,"1,175,563.66"
1396760542,440187,Livingston Regional Hospital LLC,Tennessee,Livingston,315 Oak St,38570,1728,(931) 823-5611,,2012,"1,761,160.32"
1417938846,441305,"Macon County General Hospital, Inc.",Tennessee,LAFAYETTE,204 MEDICAL DRIVE,37083,9999,(615) 666-2147,,2011,"822,461.92"
1861479545,440073,Maury Regional Hospital,Tennessee,Columbia,1224 Trotwood Ave,38401,4802,(931) 381-1111,4295,2012,"2,600,435.40"
1407827157,440182,MCKENZIE TENNESSEE HOSPITAL COMPANY LLC,Tennessee,Mc Kenzie,161 Hospital Dr,38201,1636,(731) 352-5344,,2013,"1,213,536.52"
1154392710,440051,MCNAIRY HOSPITAL CORPORATION,Tennessee,Selmer,705 E Poplar Ave,38375,1828,(731) 645-3221,,2013,"1,239,831.34"
1851398960,440168,Methodist Healthcare - Fayette Hospital,Tennessee,Somerville,214 Lakeview Rd,38068,9737,(901) 516-0721,,2012,"1,401,200.00"
1558365890,440049,Methodist Healthcare - Memphis Hospitals,Tennessee,Memphis,1265 Union Ave,38104,3415,(901) 516-7000,721,2012,"2,783,777.40"
1700870672,440034,METHODIST MEDICAL CENTER,Tennessee,Oak Ridge,990 Oak Ridge Turnpike,37830,6976,(865) 835-1000,,2013,"2,510,847.42"
1699765453,440060,"MILAN GENERAL HOSPITAL, INC.",Tennessee,Milan,4039 Highland St,38358,3485,(731) 686-5135,,2013,"1,508,612.00"
1912997024,440030,MORRISTOWN HAMBLEN HOSPITAL ASSOCIATION,Tennessee,Morristown,908 West Fourth North Street,37814,3894,(423) 586-4231,,2013,"1,849,569.88"
1114033628,440184,MOUNTAIN STATES HEALTH ALLIANCE,Tennessee,Johnson City,"525 N. State of Franklin Rd., Suite 9",37604,8213,(423) 431-1941,,2012,"1,439,437.04"
1992813240,440176,MOUNTAIN STATES HEALTH ALLIANCE,Tennessee,Johnson City,"525 N. State of Franklin Rd., Suite 9",37604,8213,(423) 431-1941,,2013,"2,178,243.20"
1972606465,440063,MOUNTAIN STATES HEALTH ALLIANCE,Tennessee,Johnson City,"525 N. State of Franklin Rd., Suite 9",37604,6035,(423) 431-1941,,2013,"3,453,922.44"
1497859789,441304,MOUNTAIN STATES HEALTH ALLIANCE,Tennessee,Mountain City,1901 S Shady St,37683,2021,(423) 727-1100,,2013,"134,993.00"
1891801734,440018,MOUNTAIN STATES HEALTH ALLIANCE,Tennessee,Johnson City,"525 N. State of Franklin Rd., Suite 9",37604,8213,(423) 431-1941,,2013,"1,638,777.48"
1669567897,440065,NORTHCREST MEDICAL CENTER,Tennessee,Springfield,100 Northcrest Dr,37172,3927,(615) 384-1601,,2012,"1,584,620.88"
1104874684,440156,"Parkridge Medical Center, Inc.",Tennessee,Chattanooga,2333 McCallie Ave,37404,3258,(423) 698-6061,,2011,"1,785,413.76"
1104874684,440156,"Parkridge Medical Center, Inc.",Tennessee,Chattanooga,2333 McCallie Ave,37404,3258,(423) 698-6061,,2012,"1,315,349.10"
1396739165,440173,PARKWEST MEDICAL CENTER,Tennessee,Knoxville,9352 Parkwest Blvd,37923,,(865) 374-6864,,2013,"3,026,573.00"
1558499483,440040,"PERRY COMMUNITY HOSPITAL, LLC",Tennessee,Linden,2718 Squirrel Hollow Dr,37096,6411,(931) 589-2121,,2012,"1,686,000.00"
1700036696,440031,ROANE COUNTY MEDICAL CENTER,Tennessee,Harriman,8045 Roane Medical Center Drive,37748,8333,(865) 316-1000,,2013,"1,360,850.15"
1629025648,440082,SAINT THOMAS HOSPITAL,Tennessee,Nashville,4220 Harding Rd,37205,2005,(615) 284-5433,,2012,"3,849,374.48"
1164590386,440053,SAINT THOMAS RUTHERFORD HOSPITAL,Tennessee,Murfreesboro,1700 Medical Center Pkwy,37129,2245,(615) 396-4100,,2012,"1,972,264.56"
1780778969,440133,Seton Corporation,Tennessee,Nashville,2000 Church St,37236,1,(615) 284-5555,,2012,"2,674,846.98"
1144213117,440152,SHELBY COUNTY HEALTHCARE CORPORATION,Tennessee,Memphis,877 Jefferson Ave,38103,2807,(901) 545-7172,,2013,"834,006.20"
1932170750,440137,Shelbyville Hospital Corporation,Tennessee,Shelbyville,2835 Hwy 231 N,37160,2607,(931) 685-5433,,2012,"1,415,916.32"
1467408781,440058,SOUTHERN TENNESSEE MEDICAL CENTER LLC,Tennessee,Winchester,185 Hospital Rd,37398,2404,(931) 967-8200,,2013,"2,092,356.40"
1184682874,440064,SP ACQUISITION CORP.,Tennessee,Jasper,1000 Highway 28,37347,3638,(423) 837-9500,,2013,"1,113,607.77"
1366441370,440084,Sweetwater Hospital Association,Tennessee,Sweetwater,304 Church St,37874,1181,(865) 213-8200,336,2012,"1,661,308.88"
1699819003,440050,Takoma Regional Hospital Inc,Tennessee,Greeneville,401 Takoma Ave,37743,4647,(423) 636-2350,,2011,"1,351,667.80"
1699819003,440050,Takoma Regional Hospital Inc,Tennessee,Greeneville,401 Takoma Ave,37743,4647,(423) 636-2350,,2012,"1,003,538.70"
1811929151,440228,"TENET HEALTHSYSTEM BARTLETT, INC.",Tennessee,Bartlett,2986 Kate Bond Rd,38133,4003,(901) 820-7000,,2013,"1,549,549.34"
1922052869,440144,Tullahoma HMA LLC,Tennessee,Tullahoma,1801 N Jackson St,37388,2201,(931) 393-7901,,2011,"1,809,952.60"
1922052869,440144,Tullahoma HMA LLC,Tennessee,Tullahoma,1801 N Jackson St,37388,2201,(931) 393-7901,,2012,"1,311,199.56"
1295701217,440001,Unicoi County Memorial Hospital Inc,Tennessee,Erwin,100 Greenway Circle,37650,,(423) 743-3141,1232,2012,"1,626,299.60"
1538164090,440015,"University Health System, Inc.",Tennessee,Knoxville,1924 Alcoa Hwy,37920,1511,(865) 544-9000,,2011,"2,976,157.44"
1538164090,440015,"University Health System, Inc.",Tennessee,Knoxville,1924 Alcoa Hwy,37920,1511,(865) 544-9000,,2012,"2,118,887.78"
1396882205,440039,Vanderbilt University,Tennessee,Nashville,1211 Medical Center Drive,37232,,(615) 322-5000,,2012,"1,512,922.50"
1174553598,440032,WELLMONT HAWKINS COUNTY MEMORIAL HOSPITAL INC,Tennessee,Rogersville,851 Locust St,37857,2407,(423) 230-8200,,2012,"1,605,943.48"
1053340158,441313,WELLMONT HEALTH SYSTEM,Tennessee,Sneedville,"1519 Main St., Hwy. 33",37869,3657,(423) 230-8200,,2012,"19,018.32"
1124058615,440012,WELLMONT HEALTH SYSTEM,Tennessee,Bristol,1 Medical Park Blvd,37620,9520,(423) 230-8200,,2012,"3,102,618.64"
1487690400,440017,WELLMONT HEALTH SYSTEM,Tennessee,Kingsport,"130 W. Ravine, P.O. Box 238",37662,,(423) 230-8200,,2012,"3,321,098.88"
1992776421,440192,White County Community Hospital LLC,Tennessee,Sparta,401 Sewell Dr,38583,1223,(931) 738-9211,,2012,"1,214,018.30"
1265445506,440029,WILLIAMSON COUNTY HOSPITAL DISTRICT,Tennessee,Franklin,4321 Carothers Pkwy,37067,5914,(615) 435-5119,,2013,"1,785,056.52"
1134480155,440054,WOODS MEMORIAL HOSPITAL LLC,Tennessee,Etowah,886 Highway 411 N,37331,1912,(423) 263-3600,,2013,"1,264,971.36"
1821009242,450272,"ADVENTIST HEALTH SYSTEMSUNBELT, INC.",Texas,San Marcos,1301 Wonder World Dr,78666,7533,(512) 753-3504,,2011,"1,739,509.70"
1821009242,450272,"ADVENTIST HEALTH SYSTEMSUNBELT, INC.",Texas,San Marcos,1301 Wonder World Dr,78666,7533,(512) 753-3504,,2012,"1,142,825.34"
1407169196,670071,AMH Cath Labs LLC,Texas,Arlington,811 Wright St,76012,,(817) 960-6539,,2012,"1,208,600.00"
1669567715,450591,ANGLETON DANBURY HOSPITAL DISTRICT,Texas,Angleton,132 Hospital Drive,77515,4112,(979) 849-7721,,2013,"815,337.83"
1457393571,450078,ANSON GENERAL HOSPITAL,Texas,Anson,101 Avenue J,79501,2113,(325) 823-3231,151,2011,"1,602,600.00"
1457393571,450078,ANSON GENERAL HOSPITAL,Texas,Anson,101 Avenue J,79501,2113,(325) 823-3231,151,2012,"1,240,200.00"
1346570710,670067,"ARLINGTON ORTHOPEDIC AND SPINE HOSPITAL, LLC",Texas,Arlington,707 Highlander Boulevard,76015,4319,(817) 583-7100,,2013,"704,424.00"
1851344162,450558,ARMC LP,Texas,Abilene,6250 Hwy 83/84,79606,,(325) 695-9900,,2013,"1,709,947.56"
1073600136,450615,Atlanta Hospital Authority,Texas,Atlanta,1007 S William St,75551,3245,(903) 799-3000,,2012,"1,279,500.00"
1245292630,450808,"AUSTIN CENTER FOR OUTPATIENT SURGERY, L.P.",Texas,Austin,6818 Austin Center Blvd # 100,78731,3100,(512) 346-1994,,2013,"654,248.00"
1225038938,451310,BALLINGER MEMORIAL HOSPITAL DISTRICT,Texas,Ballinger,"608 Avenue B, PO Box 617",76821,5034,(325) 365-2531,,2011,"340,130.46"
1093744187,450346,BAPTIST HOSPITALS OF SOUTHEAST TEXAS,Texas,Beaumont,3080 College St,77701,4606,(409) 212-7080,,2013,"1,858,376.64"
1295764330,450005,BAPTIST HOSPITALS OF SOUTHEAST TEXAS,Texas,Beaumont,3080 College St,77701,4606,(409) 212-7080,,2013,"968,554.18"
1508810573,450788,"Bay Area Healthcare Group, Ltd.",Texas,Corpus Christi,7101 S Padre Island Dr,78412,4913,(361) 761-1000,,2011,"2,476,454.54"
1508810573,450788,"Bay Area Healthcare Group, Ltd.",Texas,Corpus Christi,7101 S Padre Island Dr,78412,4913,(361) 761-1000,,2012,"1,896,503.85"
1669472387,450137,BAYLOR ALL SAINTS MEDICAL CENTER,Texas,Fort Worth,1400 8th Ave,76104,4110,(214) 820-6710,,2013,"2,208,749.92"
1194893263,450586,Baylor County Hospital District,Texas,Seymour,200 Stadium Drive,76380,,(940) 889-5572,,2011,"1,456,200.00"
1194893263,450586,Baylor County Hospital District,Texas,Seymour,200 Stadium Drive,76380,,(940) 889-5572,,2012,"1,071,150.00"
1609855139,450851,BAYLOR HEART & VASCULAR CENTER LLP,Texas,Dallas,621 N Hall St,75226,1339,(214) 820-6710,,2013,"1,294,551.44"
1992700983,450079,BAYLOR MEDICAL CENTER AT IRVING,Texas,Irving,1901 N. MacArthur Blvd,75061,2220,(214) 820-6710,,2013,"1,798,977.40"
1265430177,450372,BAYLOR MEDICAL CENTER AT WAXAHACHIE,Texas,Waxahachie,1405 W Jefferson St,75165,2231,(214) 820-6710,,2013,"1,452,741.84"
1134127749,450280,BAYLOR MEDICAL CENTERS AT GARLAND AND MCKINNEY,Texas,Garland,2300 Marie Curie Dr,75042,5706,(214) 820-6710,,2013,"2,035,913.60"
1073511762,450563,BAYLOR REGIONAL MEDICAL CENTER AT GRAPEVINE,Texas,Grapevine,1650 W College St,76051,3565,(214) 820-6710,,2013,"1,748,693.50"
1649273434,450890,BAYLOR REGIONAL MEDICAL CENTER AT PLANO,Texas,Plano,4700 Alliance Blvd,75093,5323,(214) 820-6710,,2013,"1,672,668.00"
1447250253,450021,BAYLOR UNIVERSITY MEDICAL CENTER,Texas,Dallas,3500 Gaston Ave,75246,2017,(214) 820-6710,,2013,"2,600,748.81"
1821011248,450213,Bexar County Hospital District,Texas,San Antonio,"4502 Medical Dr, MS 101-1",78229,4493,(210) 358-2037,,2011,"1,677,373.46"
1821011248,450213,Bexar County Hospital District,Texas,San Antonio,"4502 Medical Dr, MS 101-1",78229,4493,(210) 358-2037,,2012,"1,019,166.66"
1831160423,450653,Big Spring Hospital Corporation,Texas,Big Spring,1601 W 11th Pl,79720,4114,(432) 263-1211,,2012,"1,237,112.00"
1417942608,450497,Bowie Memorial Hospital,Texas,Bowie,705 E Greenwood Ave,76230,3135,(940) 872-9371,,2012,"1,353,400.00"
1114903523,450200,BRIM HEALTHCARE OF TEXAS LLC,Texas,Texarkana,1000 Pine St,75501,5100,(903) 798-8000,,2013,"1,665,404.16"
1346239753,450841,Brownsville Doctors Hospital LLC,Texas,Brownsville,4750 N Expressway,78526,4120,(956) 755-2456,,2012,"768,162.40"
1679526982,450587,Brownwood Hospital LP,Texas,Brownwood,1501 Burnet Dr,76801,8520,(325) 646-8541,,2012,"1,776,574.90"
1063450534,450770,CAMERON HOSPITAL INC,Texas,CAMERON,806 N CROCKETT AVE,76520,2553,(254) 697-6591,,2011,"1,163,400.00"
