PROVIDER NPI,PROVIDER CCN,PROVIDER STATE, PROVIDER CITY,PROVIDER  ADDRESS,PROVIDER ZIP 5 CD,PROVIDER ZIP 4 CD,PROVIDER PHONE NUM,PROVIDER PHONE EXT,PROGRAM YEAR 2011,PROGRAM YEAR 2012,geo.provider,geo.updated_at,geo.data.types.0,geo.data.geometry.location.lat,geo.data.geometry.location.lng,geo.data.formatted_address
1770522906,370014,"Oklahoma",,"1800 W University Blvd",74701,3006,5809243080,"","",2012,"DSTK",2013-03-03T17:05:24Z,"street_address",34.004972,-96.37400100000001,"Durant HMA LLC, 1800 W University Blvd, Durant, Oklahoma 74701"
1184639122,370019,"Oklahoma",,"1801 W 3rd St",73644,5145,5802252511,300,"",2012,"DSTK",2013-03-03T17:05:24Z,"street_address",35.411709,-99.405598,"Farmers Union Hospital Association, 1801 W 3rd St, Elk City, Oklahoma 73644"
1780631390,370093,"Oklahoma",,"700 NE 13th St",73104,5004,4052715100,"",2011,2012,"DSTK",2013-03-03T17:05:24Z,"street_address",35.482326,-97.511179,"HCA Health Services of Oklahoma Inc, 700 NE 13th St, Oklahoma City, Oklahoma 73104"
1245519651,370169,"Oklahoma",,"1 Hospital Dr",74432,4010,9186892535,241,"",2012,"DSTK",2013-03-03T17:05:24Z,"street_address",35.304286,-95.59321199999999,"JEAY MEDICAL SERVICES, 1 Hospital Dr, Eufaula, Oklahoma 74432"
1699758086,370153,"Oklahoma",,"429 W Elm St",73651,1615,5807263324,1960,"",2012,"DSTK",2013-03-03T17:05:24Z,"street_address",35.036809,-99.09667899999999,"Kiowa County Hospital Authority, 429 W Elm St, Hobart, Oklahoma 73651"
1396767158,370040,"Oklahoma",,"105 Wall St",74953,4433,9186478161,"",2011,2012,"DSTK",2013-03-03T17:05:24Z,"street_address",35.043962,-94.612938,"LeFlore County Hospital Authority, 105 Wall St, Poteau, Oklahoma 74953"
1629020177,370048,"Oklahoma",,"1301 E Lincoln Rd",74745,7300,5802083100,"",2011,"","DSTK",2013-03-03T17:05:24Z,"street_address",33.880896,-94.81597600000001,"McCurtain Memorial Medical Management, Inc , 1301 E Lincoln Rd, Idabel, Oklahoma 74745"
1386741635,370047,"Oklahoma",,"1011 14th Ave NW",73401,1828,5802235400,"",2011,2012,"DSTK",2013-03-03T17:05:24Z,"street_address",34.188416,-97.133016,"Mercy Hospital Ardmore, Inc , 1011 14th Ave NW, Ardmore, Oklahoma 73401"
1184721722,370013,"Oklahoma",,"4300 W Memorial Rd",73120,8304,4057551515,"",2011,2012,"DSTK",2013-03-03T17:05:24Z,"street_address",35.60861,-97.567167,"Mercy Hospital Oklahoma City, Inc, 4300 W Memorial Rd, Oklahoma City, Oklahoma 73120"
1730128836,370094,"Oklahoma",,"2825 Parklawn Dr",73110,4201,4056104411,"","",2012,"DSTK",2013-03-03T17:05:25Z,"street_address",35.466681,-97.392781,"Midwest Regional Medical Center, LLC, 2825 Parklawn Dr, Midwest City, Oklahoma 73110"
1700882578,370008,"Oklahoma",,"901 N Porter Ave",73071,6404,4053071000,"",2011,2012,"DSTK",2013-03-03T17:05:25Z,"street_address",35.223656,-97.43974300000001,"NORMAN REGIONAL HOSPITAL AUTHORITY, 901 N Porter Ave, Norman, Oklahoma 73071"
1083617005,370215,"Oklahoma",,"4050 W. Memorial Rd",73120,"",4056083881,"","",2012,"DSTK",2013-03-03T17:05:25Z,"street_address",35.60861,-97.567167,"Oklahoma Heart Hospital LLC, 4050 W  Memorial Rd, Oklahoma City, Oklahoma 73120"
1841442274,370234,"Oklahoma",,"5200 East I-240 Service Rd",73135,2610,4055955000,"","",2012,"DSTK",2013-03-03T17:05:25Z,"street_address",35.392629,-97.459299,"Oklahoma Heart Hospital South LLC, 5200 East I 240 Service Rd, Oklahoma City, Oklahoma 73135"
1487651857,370210,"Oklahoma",,"2408 E 81st St, Ste 900",74137,4217,9184775000,"","",2012,"DSTK",2013-03-03T17:05:25Z,"street_address",36.045888,-95.948702,"Oklahoma Surgical Hospital, LLC, 2408 E 81st St, Ste 900, Tulsa, Oklahoma 74137"
1083616221,370057,"Oklahoma",,"1401 Morris Drive, P.O. Box 1038",74447,6429,9187564233,"","",2012,"DSTK",2013-03-03T17:05:25Z,"locality",35.612514,-95.966857,"OKMULGEE MEMORIAL HOSPITAL, INC, 1401 Morris Drive, P O  Box 1038, Okmulgee, Oklahoma 74447"
1245236652,370139,"Oklahoma",,"501 N 14th St",73077,5021,5803363541,"","",2012,"DSTK",2013-03-03T17:05:25Z,"street_address",36.286042,-97.29917399999999,"Perry Memorial Hospital Authority, 501 N 14th St, Perry, Oklahoma 73077"
1053381947,370103,"Oklahoma",,"911 Hospital Drive",73662,1337,5809285541,4488,2011,2012,"DSTK",2013-03-03T17:05:25Z,"street_address",35.307321,-99.63861799999999,"Sayre Memorial Hospital Inc, 911 Hospital Drive, Sayre, Oklahoma 73662"
1972539567,370112,"Oklahoma",,"213 E Redwood Ave",74955,2811,9187741100,113,"",2012,"DSTK",2013-03-03T17:05:25Z,"street_address",35.463463,-94.78583500000001,"Sequoyah County City of Sallisaw Hospital Authority, 213 E Redwood Ave, Sallisaw, Oklahoma 74955"
1164494027,370049,"Oklahoma",,"1323 W 6th Ave",74074,4306,4053721480,"","",2012,"DSTK",2013-03-03T17:05:25Z,"street_address",36.115682,-97.05995299999999,"Stillwater Medical Center Authority, 1323 W 6th Ave, Stillwater, Oklahoma 74074"
1356574560,370225,"Oklahoma",,"1800 Renaissance Blvd",73013,3023,4053592400,"","",2012,"DSTK",2013-03-03T17:05:25Z,"street_address",35.630085,-97.458753,"Summit Medical Center, 1800 Renaissance Blvd, Edmond, Oklahoma 73013"
1033229240,370201,"Oklahoma",,"100 Southeast 59th",73129,3616,4056349300,"","",2012,"DSTK",2013-03-03T17:05:25Z,"street_address",35.406207,-97.512513,"Surgical Hospital of Oklahoma LLC, 100 Southeast 59th, Oklahoma City, Oklahoma 73129"
1003865999,370089,"Oklahoma",,"1400 E Downing St, PO Box 1008",74464,3324,9184560641,"","",2012,"DSTK",2013-03-03T17:05:25Z,"locality",35.911304,-94.911331,"TAHLEQUAH HOSPITAL AUTHORITY, 1400 E Downing St, PO Box 1008, Tahlequah, Oklahoma 74464"
1033185293,370216,"Oklahoma",,"6901 S Olympia Ave",74132,1843,9183885701,"","",2012,"DSTK",2013-03-03T17:05:26Z,"street_address",36.061049,-96.004189,"Tulsa Spine   Specialty Hospital, 6901 S Olympia Ave, Tulsa, Oklahoma 74132"
1558312553,370002,"Oklahoma",,"900 17th St",73801,2448,5802565511,"","",2012,"DSTK",2013-03-03T17:05:26Z,"street_address",36.443647,-99.40093299999999,"Woodward Health System LLC, 900 17th St, Woodward, Oklahoma 73801"
1225016561,380090,"Oregon",,"1775 Thompson Rd",97420,2125,5412698510,"","",2012,"DSTK",2013-03-03T17:05:26Z,"street_address",43.385172,-124.226629,"Bay Area Hospital District, 1775 Thompson Rd, Coos Bay, Oregon 97420"
1356414395,381305,"Oregon",,"170 Ford Rd",97845,2009,5415751311,"",2011,"","DSTK",2013-03-03T17:05:27Z,"street_address",44.417085,-118.957109,"BLUE MOUNTAIN HOSPITAL DISTRICT, 170 Ford Rd, John Day, Oregon 97845"
1134146939,381320,"Oregon",,"2111 Exchange St",97103,3329,5033254321,3476,2011,"","DSTK",2013-03-03T17:05:27Z,"street_address",46.187881,-123.843339,"Columbia Lutheran Charities, 2111 Exchange St, Astoria, Oregon 97103"
1124182902,380091,"Oregon",,"10180 SE Sunnyside Rd",97015,9303,6507422000,"",2011,"","DSTK",2013-03-03T17:05:27Z,"street_address",45.433195,-122.579253,"Kaiser Foundation Hospitals, 10180 SE Sunnyside Rd, Clackamas, Oregon 97015"
1376698522,381309,"Oregon",,"700 S J St",97630,1623,5419472114,"",2011,"","DSTK",2013-03-03T17:05:27Z,"street_address",42.187216,-120.350704,"Lake Health District, 700 S J St, Lakeview, Oregon 97630"
1831112358,380007,"Oregon",,"2801 N Gantenbein Ave",97227,1623,5034132200,"","",2012,"DSTK",2013-03-03T17:05:27Z,"locality",45.543805,-122.669451,"Legacy Emanuel Hospital and Health Center, 2801 N Gantenbein Ave, Portland, Oregon 97227"
1780608216,380017,"Oregon",,"1015 NW 22nd Ave",97210,3025,5034137711,"","",2012,"DSTK",2013-03-03T17:05:27Z,"street_address",45.523315,-122.696326,"Legacy Good Samaritan Hospital   Medical Center, 1015 NW 22nd Ave, Portland, Oregon 97210"
1184647620,380089,"Oregon",,"19300 SW 65th Ave",97062,7706,5036921212,"","",2012,"DSTK",2013-03-03T17:05:27Z,"street_address",45.381636,-122.743948,"Legacy Meridian Park Hospital, 19300 SW 65th Ave, Tualatin, Oregon 97062"
1255354700,380025,"Oregon",,"24800 SE Stark St",97030,3378,5036741122,"","",2012,"DSTK",2013-03-03T17:05:27Z,"street_address",45.519135,-122.453655,"Legacy Mount Hood Medical Center, 24800 SE Stark St, Gresham, Oregon 97030"
1003874819,381311,"Oregon",,"600 Ranch Rd",97467,1720,5412712171,"",2011,"","DSTK",2013-03-03T17:05:28Z,"street_address",43.692347,-124.133093,"LOWER UMPQUA HOSPITAL DISTRICT, 600 Ranch Rd, Reedsport, Oregon 97467"
1306842752,380001,"Oregon",,"1700 E 19th St",97058,3317,5412967760,"","",2012,"DSTK",2013-03-03T17:05:28Z,"street_address",45.587623,-121.181349,"Mid Columbia Medical Center, 1700 E 19th St, The Dalles, Oregon 97058"
1376572099,381310,"Oregon",,"564 E. Pioneer Dr.",97836,"",5416762925,"","",2012,"DSTK",2013-03-03T17:05:28Z,"street_address",45.356058,-119.549419,"Morrow County Health District, 564 E  Pioneer Dr , Heppner, Oregon 97836"
1609824010,380009,"Oregon",,"3181 SW Sam Jackson Park Rd, Mailcode: CR9-6",97239,3011,5034948744,"",2011,"","DSTK",2013-03-03T17:05:28Z,"street_address",45.49379,-122.683989,"Oregon Health   Science University, 3181 SW Sam Jackson Park Rd, Mailcode  CR9 6, Portland, Oregon 97239"
1801887658,380060,"Oregon",,"10123 SE Market St",97216,2532,5032572500,"","",2012,"DSTK",2013-03-03T17:05:28Z,"street_address",45.510721,-122.575114,"PORTLAND ADVENTIST MEDICAL CENTER, 10123 SE Market St, Portland, Oregon 97216"
1114015971,380004,"Oregon",,"9205 SW Barnes Rd",97225,6603,5032154323,"","",2012,"DSTK",2013-03-03T17:05:28Z,"street_address",45.51575,-122.744009,"Providence Health   Services   Oregon, 9205 SW Barnes Rd, Portland, Oregon 97225"
1265431829,380051,"Oregon",,"890 Oak St SE",97301,3905,5035615200,"",2011,"","DSTK",2013-03-03T17:05:28Z,"street_address",44.934968,-123.041368,"Salem Hospital, 890 Oak St SE, Salem, Oregon 97301"
1154302214,380056,"Oregon",,"1401 N 10th Ave",97383,1485,5037699215,1236,2011,"","DSTK",2013-03-03T17:05:28Z,"street_address",44.801549,-122.78431,"Santiam Memorial Hospital, 1401 N 10th Ave, Stayton, Oregon 97383"
1275591984,380021,"Oregon",,"335 SE 8th Ave",97123,4246,5036811000,"","",2012,"DSTK",2013-03-03T17:05:28Z,"street_address",45.522341,-122.977243,"Tuality Healthcare, 335 SE 8th Ave, Hillsboro, Oregon 97123"
1245237486,381308,"Oregon",,"525 SE Washington St",97338,2834,5036238301,"",2011,"","DSTK",2013-03-03T17:05:28Z,"street_address",45.079979,-123.481897,"West Valley Hospital, 525 SE Washington St, Dallas, Oregon 97338"
1528398534,390323,"Pennsylvania",,"100 Trich Drive, Suite 1",15301,5987,7248840710,"","",2012,"DSTK",2013-03-03T17:05:28Z,"street_address",40.224057,-80.352767,"Advanced Surgical Hospital LLC, 100 Trich Drive, Suite 1, Washington, Pennsylvania 15301"
1689679581,390032,"Pennsylvania",,"1301 Carlisle St",15065,1152,7242267000,"","",2012,"DSTK",2013-03-03T17:05:29Z,"street_address",40.614864,-79.743167,"Alle Kiski Medical Center, 1301 Carlisle St, Natrona Heights, Pennsylvania 15065"
1649278730,390073,"Pennsylvania",,"620 Howard Ave",16601,4804,8148892728,"",2011,"","DSTK",2013-03-03T17:05:29Z,"street_address",40.526251,-78.393596,"Altoona Regional Health System, 620 Howard Ave, Altoona, Pennsylvania 16601"
1932138161,391309,"Pennsylvania",,"2872 Turnpike St",18847,2771,5708533135,224,"",2012,"DSTK",2013-03-03T17:05:29Z,"street_address",41.947639,-75.59403,"Barnes Kasson County Hospital, 2872 Turnpike St, Susquehanna, Pennsylvania 18847"
1316919699,390072,"Pennsylvania",,"701 E 16th St",18603,2316,5707595250,"","",2012,"DSTK",2013-03-03T17:05:29Z,"street_address",41.07079,-76.22854599999999,"Berwick Hospital Company LLC, 701 E 16th St, Berwick, Pennsylvania 18603"
1821198755,390003,"Pennsylvania",,"549 Fair St",17815,1419,5703872100,"",2011,"","DSTK",2013-03-03T17:05:29Z,"street_address",41.007114,-76.455471,"Bloomsburg Hospital, 549 Fair St, Bloomsburg, Pennsylvania 17815"
1760452924,391312,"Pennsylvania",,"100 Hospital Rd",15825,1367,8148492312,"",2011,"","DSTK",2013-03-03T17:05:29Z,"street_address",41.157241,-79.09141099999999,"Brookville Hospital, 100 Hospital Rd, Brookville, Pennsylvania 15825"
1447317896,390168,"Pennsylvania",,"911 E Brady St",16001,4646,7242844403,"",2011,"","DSTK",2013-03-03T17:05:29Z,"street_address",40.863442,-79.89506900000001,"Butler HealthCare Providers, 911 E Brady St, Butler, Pennsylvania 16001"
1962401497,390160,"Pennsylvania",,"100 Medical Blvd",15317,9762,7246456100,"","",2012,"DSTK",2013-03-03T17:05:29Z,"street_address",40.248874,-80.190044,"Canonsburg General Hospital, 100 Medical Blvd, Canonsburg, Pennsylvania 15317"
1730133844,390058,"Pennsylvania",,"361 Alexander Spring Rd",17015,9129,7179603520,"","",2012,"DSTK",2013-03-03T17:05:29Z,"street_address",40.23221,-77.09513,"Carlisle HMA Inc, 361 Alexander Spring Rd, Carlisle, Pennsylvania 17015"
1326161662,391313,"Pennsylvania",,"1001 E 2nd St",16915,8161,8142749301,1100,"",2012,"DSTK",2013-03-03T17:05:29Z,"street_address",41.761289,-77.96226900000001,"CHARLES COLE MEMORIAL HOSPITAL, 1001 E 2nd St, Coudersport, Pennsylvania 16915"
1356333579,390179,"Pennsylvania",,"701 E Marshall St",19380,4412,6104315000,"","",2012,"DSTK",2013-03-03T17:05:29Z,"street_address",39.965215,-75.607125,"Chester County Hospital, 701 E Marshall St, West Chester, Pennsylvania 19380"
1265422901,390093,"Pennsylvania",,"1 Hospital Dr",16214,8501,8142261301,"","",2012,"DSTK",2013-03-03T17:05:29Z,"street_address",41.19011,-79.39696499999999,"Clarion Hospital, 1 Hospital Dr, Clarion, Pennsylvania 16214"
1427022078,390052,"Pennsylvania",,"809 Turnpike Ave",16830,1232,8147655341,"","",2012,"DSTK",2013-03-03T17:05:31Z,"street_address",41.022704,-78.44413,"Clearfield Hospital, 809 Turnpike Ave, Clearfield, Pennsylvania 16830"
1144291840,390071,"Pennsylvania",,"25 Cree Dr",17745,2600,5708935000,"","",2012,"DSTK",2013-03-03T17:05:31Z,"street_address",41.132311,-77.471628,"Clinton Hospital Corporation, 25 Cree Dr, Lock Haven, Pennsylvania 17745"
1134212772,390180,"Pennsylvania",,"One Medical Center Boulevard",19013,"",6104472000,6240,2011,2012,"DSTK",2013-03-03T17:05:31Z,"street_address",39.850675,-75.354958,"Crozer Chester Medical Center, One Medical Center Boulevard, Upland, Pennsylvania 19013"
1073606737,390081,"Pennsylvania",,"501 North Lansdowne Avenue",19026,1186,6102848100,6240,"",2012,"DSTK",2013-03-03T17:05:31Z,"street_address",39.951837,-75.282314,"Delaware County Memorial Hospital, 501 North Lansdowne Avenue, Drexel Hill, Pennsylvania 19026"
1225091697,390203,"Pennsylvania",,"595 W State St",18901,2597,2153452484,"","",2012,"DSTK",2013-03-03T17:05:31Z,"street_address",40.310003,-75.130483,"Doylestown Hospital, 595 W State St, Doylestown, Pennsylvania 18901"
1144249657,390086,"Pennsylvania",,"100 Hospital Ave",15801,1440,8143712200,"",2011,"","DSTK",2013-03-03T17:05:31Z,"street_address",41.124493,-78.76720899999999,"DuBois Regional Medical Center, 100 Hospital Ave, Du Bois, Pennsylvania 15801"
1285639278,390154,"Pennsylvania",,"763 Johnsonburg Rd",15857,3417,8147888000,"","",2012,"DSTK",2013-03-03T17:05:31Z,"street_address",41.428559,-78.577676,"Elk Regional Health Center, 763 Johnsonburg Rd, Saint Marys, Pennsylvania 15857"
1710087069,390008,"Pennsylvania",,"724 Pershing St",16117,1474,7247520081,"",2011,2012,"DSTK",2013-03-03T17:05:31Z,"street_address",40.864407,-80.274106,"Ellwood City Hospital, 724 Pershing St, Ellwood City, Pennsylvania 16117"
1336294719,390150,"Pennsylvania",,"350 Bonair Ave",15370,"",7246273101,"","",2012,"DSTK",2013-03-03T17:05:31Z,"street_address",39.896727,-80.17312200000001,"Essent Healthcare   Waynesburg, LLC, 350 Bonair Ave, Waynesburg, Pennsylvania 15370"
1124076039,390013,"Pennsylvania",,"1 Hospital Dr",17837,9314,5705224904,"","",2012,"DSTK",2013-03-03T17:05:31Z,"street_address",40.981152,-76.88795,"Evangelical Community Hospital, 1 Hospital Dr, Lewisburg, Pennsylvania 17837"
1144255159,390217,"Pennsylvania",,"508 S Church St",15666,"",7245471500,"","",2012,"DSTK",2013-03-03T17:05:31Z,"street_address",40.186309,-79.50721900000001,"Frick Hospital, 508 S Church St, Mt Pleasant, Pennsylvania 15666"
1235215427,390006,"Pennsylvania",,"100 N ACADEMY AVE",17822,"",5702715555,54490,2011,2012,"DSTK",2013-03-03T17:05:31Z,"street_address",40.969671,-76.60445199999999,"GEISINGER MEDICAL CENTER, 100 N ACADEMY AVE, DANVILLE, Pennsylvania 17822"
1275620585,390270,"Pennsylvania",,"1000 E MOUNTAIN BLVD",18711,"",5702715555,54490,2011,2012,"DSTK",2013-03-03T17:05:32Z,"street_address",41.230578,-75.934534,"GEISINGER WYOMING VALLEY MEDICAL CENTER, 1000 E MOUNTAIN BLVD, WILKES BARRE, Pennsylvania 18711"
1568459287,390057,"Pennsylvania",,"700 Lawn Ave",18960,1548,2154534892,"","",2012,"DSTK",2013-03-03T17:05:32Z,"street_address",40.359856,-75.31357800000001,"Grand View Hospital, 700 Lawn Ave, Sellersville, Pennsylvania 18960"
1023000296,390266,"Pennsylvania",,"631 N Broad Street Ext",16127,4603,7244507196,"","",2012,"DSTK",2013-03-03T17:05:32Z,"street_address",41.168731,-80.082234,"GROVE CITY MEDICAL CENTER, 631 N Broad Street Ext, Grove City, Pennsylvania 16127"
1144215039,390184,"Pennsylvania",,"401 E Murphy Ave",15425,2724,7246281500,"","",2012,"DSTK",2013-03-03T17:05:32Z,"street_address",40.022809,-79.59031899999999,"Highlands Hospital and Health Center, 401 E Murphy Ave, Connellsville, Pennsylvania 15425"
1477538312,390016,"Pennsylvania",,"1211 Wilmington Ave",16105,2516,7246589001,"","",2012,"DSTK",2013-03-03T17:05:32Z,"street_address",41.012933,-80.35081599999999,"JAMESON MEMORIAL HOSPITAL, 1211 Wilmington Ave, New Castle, Pennsylvania 16105"
1912902206,390080,"Pennsylvania",,"7600 Central Ave",19111,2442,2157283306,"","",2012,"DSTK",2013-03-03T17:05:32Z,"street_address",40.07656,-75.08250099999999,"Jeanes Hospital, 7600 Central Ave, Philadelphia, Pennsylvania 19111"
1861478307,390104,"Pennsylvania",,"4372 Route 6",16735,3060,8148378585,"",2011,2012,"DSTK",2013-03-03T17:05:32Z,"street_address",41.68918,-78.867384,"Kane Community Hospital, 4372 Route 6, Kane, Pennsylvania 16735"
1770539637,390068,"Pennsylvania",,"1500 Highlands Dr",17543,7694,7176255670,"","",2012,"DSTK",2013-03-03T17:05:32Z,"street_address",40.233283,-76.31315600000001,"Lancaster HMA LLC, 1500 Highlands Dr, Lititz, Pennsylvania 17543"
1952311508,390114,"Pennsylvania",,"300 Halket St",15213,3108,4124325500,"",2011,"","DSTK",2013-03-03T17:05:32Z,"street_address",40.43913,-79.96207,"Magee Womens Hospital of UPMC, 300 Halket St, Pittsburgh, Pennsylvania 15213"
1508971441,390139,"Pennsylvania",,"130 S Bryn Mawr Ave",19010,3121,6105263000,"","",2012,"DSTK",2013-03-03T17:05:32Z,"street_address",40.050055,-75.301777,"Main Line Hospitals, Inc , 130 S Bryn Mawr Ave, Bryn Mawr, Pennsylvania 19010"
1215042114,390153,"Pennsylvania",,"130 S Bryn Mawr Ave",19010,3121,6105263000,"","",2012,"DSTK",2013-03-03T17:05:32Z,"street_address",40.050055,-75.301777,"Main Line Hospitals, Inc , 130 S Bryn Mawr Ave, Bryn Mawr, Pennsylvania 19010"
1245335629,390195,"Pennsylvania",,"130 S Bryn Mawr Ave",19010,3121,6105263000,"","",2012,"DSTK",2013-03-03T17:05:33Z,"street_address",40.050055,-75.301777,"Main Line Hospitals, Inc , 130 S Bryn Mawr Ave, Bryn Mawr, Pennsylvania 19010"
1942276423,390113,"Pennsylvania",,"751 Liberty St",16335,2559,8143335030,"","",2012,"DSTK",2013-03-03T17:05:33Z,"street_address",41.641984,-80.146272,"Meadville Medical Center, 751 Liberty St, Meadville, Pennsylvania 16335"
1164421335,390236,"Pennsylvania",,"91 Hospital Dr",18848,9710,5702652191,"","",2012,"DSTK",2013-03-03T17:05:33Z,"street_address",41.783006,-76.450113,"Memorial Hospital, Inc  of Towanda, PA, 91 Hospital Dr, Towanda, Pennsylvania 18848"
1225022064,390116,"Pennsylvania",,"2701 DeKalb Street",19401,"",6102782000,"","",2012,"DSTK",2013-03-03T17:05:33Z,"street_address",40.111176,-75.343943,"Mercy Suburban Hospital, 2701 DeKalb Street, Norristown, Pennsylvania 19401"
1548263973,390198,"Pennsylvania",,"5515 Peach St",16509,2603,8148688326,"","",2012,"DSTK",2013-03-03T17:05:33Z,"street_address",42.096592,-80.08194899999999,"millcreek community hospital, 5515 Peach St, Erie, Pennsylvania 16509"
1730173154,390268,"Pennsylvania",,"1800 E Park Ave",16803,6701,8142317000,6147,"",2012,"DSTK",2013-03-03T17:05:33Z,"street_address",40.80269,-77.86735,"Mount Nittany Medical Center, 1800 E Park Ave, State College, Pennsylvania 16803"
1497708473,390062,"Pennsylvania",,"105 Nason Drive",16673,1202,8142242141,6090,"",2012,"DSTK",2013-03-03T17:05:34Z,"street_address",40.338315,-78.39084200000001,"Nason Hospital, 105 Nason Drive, Roaring Spring, Pennsylvania 16673"
1548322720,390185,"Pennsylvania",,"700 E Broad St",18201,6835,5705014000,"","",2012,"DSTK",2013-03-03T17:05:34Z,"street_address",40.958686,-75.993786,"Northeastern Pennsylvania Health Corporation, 700 E Broad St, Hazleton, Pennsylvania 18201"
1578881652,390325,"Pennsylvania",,"1861 Powder Mill Rd.",17402,"",7178484800,4310,2011,"","DSTK",2013-03-03T17:05:34Z,"street_address",39.974723,-76.66793800000001,"OSS Orthopaedic Hospital, LLC, 1861 Powder Mill Rd , York, Pennsylvania 17402"
1407813603,390067,"Pennsylvania",,"111 S Front St",17101,2010,7177823131,"","",2012,"DSTK",2013-03-03T17:05:34Z,"street_address",40.258538,-76.88284899999999,"Pinnacle Health Hospitals, 111 S Front St, Harrisburg, Pennsylvania 17101"
1568459436,390201,"Pennsylvania",,"206 E Brown St",18301,3006,5704763440,"","",2012,"DSTK",2013-03-03T17:05:34Z,"street_address",40.991715,-75.17988200000001,"Pocono Medical Center, 206 E Brown St, East Stroudsburg, Pennsylvania 18301"
1245207521,390223,"Pennsylvania",,"51 N 39th St",19104,2640,2674142238,"","",2012,"DSTK",2013-03-03T17:05:34Z,"street_address",39.959336,-75.19987999999999,"Presbyterian Medical Center of the University of Pennsylvania Health S, 51 N 39th St, Philadelphia, Pennsylvania 19104"
1265449870,390199,"Pennsylvania",,"81 Hillcrest Dr",15767,2605,8149381888,"","",2012,"DSTK",2013-03-03T17:05:35Z,"street_address",40.960181,-78.998847,"PUNXSUTAWNEY AREA HOSPITAL INC, 81 Hillcrest Dr, Punxsutawney, Pennsylvania 15767"
1407856099,390222,"Pennsylvania",,"1068 W Baltimore Pike",19063,5104,6105669400,"","",2012,"DSTK",2013-03-03T17:05:35Z,"street_address",39.916965,-75.390524,"Riddle Memorial Hospital, 1068 W Baltimore Pike, Media, Pennsylvania 19063"
1467491027,390061,"Pennsylvania",,"250 College Ave",17603,3363,7172918120,"","",2012,"DSTK",2013-03-03T17:05:35Z,"street_address",40.038077,-76.321511,"Rose City HMA LLC, 250 College Ave, Lancaster, Pennsylvania 17603"
1861435042,390009,"Pennsylvania",,"232 W 25th St",16544,2,8144525000,"","",2012,"DSTK",2013-03-03T17:05:35Z,"street_address",42.1123,-80.075524,"Saint Vincent Health Center, 232 W 25th St, Erie, Pennsylvania 16544"
1427050376,390031,"Pennsylvania",,"700 E Norwegian St",17901,2710,5706214142,"",2011,"","DSTK",2013-03-03T17:05:35Z,"street_address",40.685076,-76.195087,"Schuylkill Medical Center   East Norweigan Street, 700 E Norwegian St, Pottsville, Pennsylvania 17901"
1235138405,390030,"Pennsylvania",,"420 S Jackson St",17901,3625,5706215093,"",2011,"","DSTK",2013-03-03T17:05:35Z,"street_address",40.687283,-76.190049,"Schuylkill Medical Center   South Jackson Street, 420 S Jackson St, Pottsville, Pennsylvania 17901"
1912900168,390039,"Pennsylvania",,"225 S Center Ave",15501,2033,8144435000,"","",2012,"DSTK",2013-03-03T17:05:35Z,"street_address",40.007503,-79.07862,"Somerset Community Hospital, 225 S Center Ave, Somerset, Pennsylvania 15501"
1073587119,390228,"Pennsylvania",,"1000 Bower Hill Road",15243,1899,4129427450,"",2011,2012,"DSTK",2013-03-03T17:05:35Z,"street_address",40.384934,-80.053437,"St Clair Memorial Hospital, 1000 Bower Hill Road, Pittsburgh, Pennsylvania 15243"
1013933175,390049,"Pennsylvania",,"801 Ostrum St",18015,1000,6109544000,"","",2012,"DSTK",2013-03-03T17:05:35Z,"street_address",40.611762,-75.38961999999999,"St Lukes Hospital, 801 Ostrum St, Bethlehem, Pennsylvania 18015"
1669405072,390035,"Pennsylvania",,"1021 Park Ave",18951,1573,2155384500,"","",2012,"DSTK",2013-03-03T17:05:35Z,"street_address",40.438053,-75.333207,"St Lukes Quakertown Hospital, 1021 Park Ave, Quakertown, Pennsylvania 18951"
1780686931,390258,"Pennsylvania",,"1201 Langhorne-Newtown Rd",19047,1295,2157102000,6053,"",2012,"DSTK",2013-03-03T17:05:35Z,"street_address",40.15705,-74.913881,"St Mary Medical Center, 1201 Langhorne Newtown Rd, Langhorne, Pennsylvania 19047"
1124193511,390316,"Pennsylvania",,"2752 Century Blvd",19610,3345,6103728031,"","",2012,"DSTK",2013-03-03T17:05:35Z,"street_address",40.334067,-75.95838500000001,"Surgical Institute of Reading LP, 2752 Century Blvd, Wyomissing, Pennsylvania 19610"
1437182847,390183,"Pennsylvania",,"360 W Ruddle St",18218,1027,5706452131,"","",2012,"DSTK",2013-03-03T17:05:36Z,"street_address",40.823335,-75.909689,"The Carbon Schuylkill Community Hospital, Inc , 360 W Ruddle St, Coaldale, Pennsylvania 18218"
1902804552,390151,"Pennsylvania",,"112 N 7th St",17201,1720,7172673000,7913,"",2012,"DSTK",2013-03-03T17:05:36Z,"street_address",39.933996,-77.64796200000001,"The Chambersburg Hospital, 112 N 7th St, Chambersburg, Pennsylvania 17201"
1407928500,390066,"Pennsylvania",,"Fourth and Walnut Streets",17042,1281,7172747580,2271,"",2012,"DSTK",2013-03-03T17:05:36Z,"locality",40.335313,-76.475032,"The Good Samaritan Hospital, Fourth and Walnut Streets, Lebanon, Pennsylvania 17042"
